gvkey,iid,datadate,tic,cusip,conm,trt1m
178310,1,20140731,TDC,88076W103,TERADATA CORP,4.8756
178310,1,20140831,TDC,88076W103,TERADATA CORP,8.3254
178310,1,20140930,TDC,88076W103,TERADATA CORP,-8.2111
178310,1,20141031,TDC,88076W103,TERADATA CORP,0.9542
178310,1,20141130,TDC,88076W103,TERADATA CORP,6.6635
178310,1,20141231,TDC,88076W103,TERADATA CORP,-3.2344
178310,1,20150131,TDC,88076W103,TERADATA CORP,2.0147
178310,1,20150228,TDC,88076W103,TERADATA CORP,-0.0898
178310,1,20150331,TDC,88076W103,TERADATA CORP,-0.8535
178310,1,20150430,TDC,88076W103,TERADATA CORP,-0.3398
178310,1,20150531,TDC,88076W103,TERADATA CORP,-11.4799
178310,1,20150630,TDC,88076W103,TERADATA CORP,-4.982
178310,1,20150731,TDC,88076W103,TERADATA CORP,0.2973
178310,1,20150831,TDC,88076W103,TERADATA CORP,-21.2342
178310,1,20150930,TDC,88076W103,TERADATA CORP,-0.9237
178310,1,20151031,TDC,88076W103,TERADATA CORP,-2.9351
178310,1,20151130,TDC,88076W103,TERADATA CORP,6.4034
178310,1,20151231,TDC,88076W103,TERADATA CORP,-11.6683
178310,1,20160131,TDC,88076W103,TERADATA CORP,-7.8728
178310,1,20160229,TDC,88076W103,TERADATA CORP,2.5062
178310,1,20160331,TDC,88076W103,TERADATA CORP,5.1703
178310,1,20160430,TDC,88076W103,TERADATA CORP,-3.5823
178310,1,20160531,TDC,88076W103,TERADATA CORP,12.0158
178310,1,20160630,TDC,88076W103,TERADATA CORP,-11.5385
178310,1,20160731,TDC,88076W103,TERADATA CORP,13.203
178310,1,20160831,TDC,88076W103,TERADATA CORP,11.8041
178310,1,20160930,TDC,88076W103,TERADATA CORP,-2.3007
178310,1,20161031,TDC,88076W103,TERADATA CORP,-13.0323
178310,1,20161130,TDC,88076W103,TERADATA CORP,-0.408
178310,1,20161231,TDC,88076W103,TERADATA CORP,1.1918
178310,1,20170131,TDC,88076W103,TERADATA CORP,8.0604
178310,1,20170228,TDC,88076W103,TERADATA CORP,5.9264
178310,1,20170331,TDC,88076W103,TERADATA CORP,0.0643
178310,1,20170430,TDC,88076W103,TERADATA CORP,-6.2339
178310,1,20170531,TDC,88076W103,TERADATA CORP,-6.5798
178310,1,20170630,TDC,88076W103,TERADATA CORP,8.1805
178310,1,20170731,TDC,88076W103,TERADATA CORP,7.901
178310,1,20170831,TDC,88076W103,TERADATA CORP,0.3143
178310,1,20170930,TDC,88076W103,TERADATA CORP,5.8584
178310,1,20171031,TDC,88076W103,TERADATA CORP,-1.0062
178310,1,20171130,TDC,88076W103,TERADATA CORP,13.6323
178310,1,20171231,TDC,88076W103,TERADATA CORP,1.1839
178310,1,20180131,TDC,88076W103,TERADATA CORP,5.3042
178310,1,20180228,TDC,88076W103,TERADATA CORP,-9.0864
178310,1,20180331,TDC,88076W103,TERADATA CORP,7.7404
178310,1,20180430,TDC,88076W103,TERADATA CORP,3.151
178310,1,20180531,TDC,88076W103,TERADATA CORP,-2.566
178310,1,20180630,TDC,88076W103,TERADATA CORP,0.7023
178310,1,20180731,TDC,88076W103,TERADATA CORP,-4.6326
178310,1,20180831,TDC,88076W103,TERADATA CORP,8.305
178310,1,20180930,TDC,88076W103,TERADATA CORP,-9.0668
178310,1,20181031,TDC,88076W103,TERADATA CORP,-3.4739
178310,1,20181130,TDC,88076W103,TERADATA CORP,3.3791
178310,1,20181231,TDC,88076W103,TERADATA CORP,1.9399
178310,1,20190131,TDC,88076W103,TERADATA CORP,15.6934
178310,1,20190228,TDC,88076W103,TERADATA CORP,8.9905
178310,1,20190331,TDC,88076W103,TERADATA CORP,-9.7581
178310,1,20190430,TDC,88076W103,TERADATA CORP,4.1695
178310,1,20190531,TDC,88076W103,TERADATA CORP,-24.4777
178310,1,20190630,TDC,88076W103,TERADATA CORP,4.3972
178310,1,20190731,TDC,88076W103,TERADATA CORP,2.1478
178310,1,20190831,TDC,88076W103,TERADATA CORP,-15.7018
178310,1,20190930,TDC,88076W103,TERADATA CORP,0.4211
178310,1,20191031,TDC,88076W103,TERADATA CORP,-3.4516
178310,1,20191130,TDC,88076W103,TERADATA CORP,-11.2596
178310,1,20191231,TDC,88076W103,TERADATA CORP,0.7907
178310,1,20200131,TDC,88076W103,TERADATA CORP,-9.0773
178310,1,20200229,TDC,88076W103,TERADATA CORP,-18.0772
178310,1,20200331,TDC,88076W103,TERADATA CORP,2.7583
178310,1,20200430,TDC,88076W103,TERADATA CORP,20.0098
178310,1,20200531,TDC,88076W103,TERADATA CORP,-12.9321
178310,1,20200630,TDC,88076W103,TERADATA CORP,-2.8491
178310,1,20200731,TDC,88076W103,TERADATA CORP,0.9615
178310,1,20200831,TDC,88076W103,TERADATA CORP,15.9524
178310,1,20200930,TDC,88076W103,TERADATA CORP,-6.7762
178310,1,20201031,TDC,88076W103,TERADATA CORP,-19.0749
179534,1,20100131,V,92826C839,VISA INC,-6.2086
179534,1,20100228,V,92826C839,VISA INC,4.1143
179534,1,20100331,V,92826C839,VISA INC,6.7425
179534,1,20100430,V,92826C839,VISA INC,-0.8788
179534,1,20100531,V,92826C839,VISA INC,-19.5556
179534,1,20100630,V,92826C839,VISA INC,-2.3599
179534,1,20100731,V,92826C839,VISA INC,3.6749
179534,1,20100831,V,92826C839,VISA INC,-5.7873
179534,1,20100930,V,92826C839,VISA INC,7.6544
179534,1,20101031,V,92826C839,VISA INC,5.2518
179534,1,20101130,V,92826C839,VISA INC,-5.3224
179534,1,20101231,V,92826C839,VISA INC,-4.6987
179534,1,20110131,V,92826C839,VISA INC,-0.7531
179534,1,20110228,V,92826C839,VISA INC,4.796
179534,1,20110331,V,92826C839,VISA INC,0.7803
179534,1,20110430,V,92826C839,VISA INC,6.1125
179534,1,20110531,V,92826C839,VISA INC,3.9555
179534,1,20110630,V,92826C839,VISA INC,3.9477
179534,1,20110731,V,92826C839,VISA INC,1.5191
179534,1,20110831,V,92826C839,VISA INC,2.9109
179534,1,20110930,V,92826C839,VISA INC,-2.4579
179534,1,20111031,V,92826C839,VISA INC,8.7961
179534,1,20111130,V,92826C839,VISA INC,4.214
179534,1,20111231,V,92826C839,VISA INC,4.7025
179534,1,20120131,V,92826C839,VISA INC,-0.8766
179534,1,20120229,V,92826C839,VISA INC,15.8486
179534,1,20120331,V,92826C839,VISA INC,1.4007
179534,1,20120430,V,92826C839,VISA INC,4.2203
179534,1,20120531,V,92826C839,VISA INC,-6.1473
179534,1,20120630,V,92826C839,VISA INC,7.3177
179534,1,20120731,V,92826C839,VISA INC,4.4002
179534,1,20120831,V,92826C839,VISA INC,-0.4649
179534,1,20120930,V,92826C839,VISA INC,4.7018
179534,1,20121031,V,92826C839,VISA INC,3.3363
179534,1,20121130,V,92826C839,VISA INC,8.1291
179534,1,20121231,V,92826C839,VISA INC,1.2491
179534,1,20130131,V,92826C839,VISA INC,4.176
179534,1,20130228,V,92826C839,VISA INC,0.6713
179534,1,20130331,V,92826C839,VISA INC,7.06
179534,1,20130430,V,92826C839,VISA INC,-0.8125
179534,1,20130531,V,92826C839,VISA INC,5.9421
179534,1,20130630,V,92826C839,VISA INC,2.5879
179534,1,20130731,V,92826C839,VISA INC,-3.1409
179534,1,20130831,V,92826C839,VISA INC,-1.2768
179534,1,20130930,V,92826C839,VISA INC,9.5631
179534,1,20131031,V,92826C839,VISA INC,2.9147
179534,1,20131130,V,92826C839,VISA INC,3.6559
179534,1,20131231,V,92826C839,VISA INC,9.4466
179534,1,20140131,V,92826C839,VISA INC,-3.2558
179534,1,20140228,V,92826C839,VISA INC,5.0643
179534,1,20140331,V,92826C839,VISA INC,-4.4614
179534,1,20140430,V,92826C839,VISA INC,-6.1382
179534,1,20140531,V,92826C839,VISA INC,6.2287
179534,1,20140630,V,92826C839,VISA INC,-1.9178
179534,1,20140731,V,92826C839,VISA INC,0.1424
179534,1,20140831,V,92826C839,VISA INC,0.9052
179534,1,20140930,V,92826C839,VISA INC,0.4
179534,1,20141031,V,92826C839,VISA INC,13.1509
179534,1,20141130,V,92826C839,VISA INC,7.1408
179534,1,20141231,V,92826C839,VISA INC,1.5531
179534,1,20150131,V,92826C839,VISA INC,-2.7803
179534,1,20150228,V,92826C839,VISA INC,6.6219
179534,1,20150331,V,92826C839,VISA INC,-3.5642
179534,1,20150430,V,92826C839,VISA INC,0.9784
179534,1,20150531,V,92826C839,VISA INC,4.1635
179534,1,20150630,V,92826C839,VISA INC,-2.2277
179534,1,20150731,V,92826C839,VISA INC,12.1966
179534,1,20150831,V,92826C839,VISA INC,-5.2031
179534,1,20150930,V,92826C839,VISA INC,-2.3001
179534,1,20151031,V,92826C839,VISA INC,11.3695
179534,1,20151130,V,92826C839,VISA INC,2.0237
179534,1,20151231,V,92826C839,VISA INC,-1.8479
179534,1,20160131,V,92826C839,VISA INC,-3.9458
179534,1,20160229,V,92826C839,VISA INC,-2.6312
179534,1,20160331,V,92826C839,VISA INC,5.65
179534,1,20160430,V,92826C839,VISA INC,0.9937
179534,1,20160531,V,92826C839,VISA INC,2.3822
179534,1,20160630,V,92826C839,VISA INC,-6.0426
179534,1,20160731,V,92826C839,VISA INC,5.2312
179534,1,20160831,V,92826C839,VISA INC,3.8309
179534,1,20160930,V,92826C839,VISA INC,2.225
179534,1,20161031,V,92826C839,VISA INC,-0.2297
179534,1,20161130,V,92826C839,VISA INC,-6.0902
179534,1,20161231,V,92826C839,VISA INC,0.9053
179534,1,20170131,V,92826C839,VISA INC,6.0113
179534,1,20170228,V,92826C839,VISA INC,6.5228
179534,1,20170331,V,92826C839,VISA INC,1.0575
179534,1,20170430,V,92826C839,VISA INC,2.6443
179534,1,20170531,V,92826C839,VISA INC,4.5768
179534,1,20170630,V,92826C839,VISA INC,-1.5226
179534,1,20170731,V,92826C839,VISA INC,6.1634
179534,1,20170831,V,92826C839,VISA INC,4.1432
179534,1,20170930,V,92826C839,VISA INC,1.6615
179534,1,20171031,V,92826C839,VISA INC,4.504
179534,1,20171130,V,92826C839,VISA INC,2.5505
179534,1,20171231,V,92826C839,VISA INC,1.2701
179534,1,20180131,V,92826C839,VISA INC,8.9546
179534,1,20180228,V,92826C839,VISA INC,-0.8694
179534,1,20180331,V,92826C839,VISA INC,-2.7005
179534,1,20180430,V,92826C839,VISA INC,6.0692
179534,1,20180531,V,92826C839,VISA INC,3.192
179534,1,20180630,V,92826C839,VISA INC,1.3234
179534,1,20180731,V,92826C839,VISA INC,3.239
179534,1,20180831,V,92826C839,VISA INC,7.5764
179534,1,20180930,V,92826C839,VISA INC,2.1785
179534,1,20181031,V,92826C839,VISA INC,-8.1551
179534,1,20181130,V,92826C839,VISA INC,2.9815
179534,1,20181231,V,92826C839,VISA INC,-6.8944
179534,1,20190131,V,92826C839,VISA INC,2.3268
179534,1,20190228,V,92826C839,VISA INC,9.8956
179534,1,20190331,V,92826C839,VISA INC,5.4483
179534,1,20190430,V,92826C839,VISA INC,5.2756
179534,1,20190531,V,92826C839,VISA INC,-1.7333
179534,1,20190630,V,92826C839,VISA INC,7.5745
179534,1,20190731,V,92826C839,VISA INC,2.5641
179534,1,20190831,V,92826C839,VISA INC,1.7247
179534,1,20190930,V,92826C839,VISA INC,-4.8722
179534,1,20191031,V,92826C839,VISA INC,3.9823
179534,1,20191130,V,92826C839,VISA INC,3.3266
179534,1,20191231,V,92826C839,VISA INC,1.8373
179534,1,20200131,V,92826C839,VISA INC,5.8914
179534,1,20200229,V,92826C839,VISA INC,-8.4988
179534,1,20200331,V,92826C839,VISA INC,-11.3556
179534,1,20200430,V,92826C839,VISA INC,10.9235
179534,1,20200531,V,92826C839,VISA INC,9.4114
179534,1,20200630,V,92826C839,VISA INC,-1.0602
179534,1,20200731,V,92826C839,VISA INC,-1.434
179534,1,20200831,V,92826C839,VISA INC,11.4968
179534,1,20200930,V,92826C839,VISA INC,-5.6701
179534,1,20201031,V,92826C839,VISA INC,-9.1314
179534,3,20100131,0051B,92826C300,VISA INC,
179534,3,20100228,0051B,92826C300,VISA INC,
179534,3,20100331,0051B,92826C300,VISA INC,
179534,3,20100430,0051B,92826C300,VISA INC,
179534,3,20100531,0051B,92826C300,VISA INC,
179534,3,20100630,0051B,92826C300,VISA INC,
179534,3,20100731,0051B,92826C300,VISA INC,
179534,3,20100831,0051B,92826C300,VISA INC,
179534,3,20100930,0051B,92826C300,VISA INC,
179534,3,20101031,0051B,92826C300,VISA INC,
179534,3,20101130,0051B,92826C300,VISA INC,
179534,3,20101231,0051B,92826C300,VISA INC,
179534,3,20110131,0051B,92826C300,VISA INC,
179534,3,20110228,0051B,92826C300,VISA INC,
179534,3,20110331,0051B,92826C300,VISA INC,
179534,3,20110430,0051B,92826C300,VISA INC,
179534,3,20110531,0051B,92826C300,VISA INC,
179534,3,20110630,0051B,92826C300,VISA INC,
179534,3,20110731,0051B,92826C300,VISA INC,
179534,3,20110831,0051B,92826C300,VISA INC,
179534,3,20110930,0051B,92826C300,VISA INC,
179534,3,20111031,0051B,92826C300,VISA INC,
179534,3,20111130,0051B,92826C300,VISA INC,
179534,3,20111231,0051B,92826C300,VISA INC,
179534,3,20120131,0051B,92826C300,VISA INC,
179534,3,20120229,0051B,92826C300,VISA INC,
179534,3,20120331,0051B,92826C300,VISA INC,
179534,3,20120430,0051B,92826C300,VISA INC,
179534,3,20120531,0051B,92826C300,VISA INC,
179534,3,20120630,0051B,92826C300,VISA INC,
179534,3,20120731,0051B,92826C300,VISA INC,
179534,3,20120831,0051B,92826C300,VISA INC,
179534,3,20120930,0051B,92826C300,VISA INC,
179534,3,20121031,0051B,92826C300,VISA INC,
179534,3,20121130,0051B,92826C300,VISA INC,
179534,3,20121231,0051B,92826C300,VISA INC,
179534,3,20130131,0051B,92826C300,VISA INC,
179534,3,20130228,0051B,92826C300,VISA INC,
179534,3,20130331,0051B,92826C300,VISA INC,
179534,3,20130430,0051B,92826C300,VISA INC,
179534,3,20130531,0051B,92826C300,VISA INC,
179534,3,20130630,0051B,92826C300,VISA INC,
179534,3,20130731,0051B,92826C300,VISA INC,
179534,3,20130831,0051B,92826C300,VISA INC,
179534,3,20130930,0051B,92826C300,VISA INC,
179534,3,20131031,0051B,92826C300,VISA INC,
179534,3,20131130,0051B,92826C300,VISA INC,
179534,3,20131231,0051B,92826C300,VISA INC,
179534,3,20140131,0051B,92826C300,VISA INC,
179534,3,20140228,0051B,92826C300,VISA INC,
179534,3,20140331,0051B,92826C300,VISA INC,
179534,3,20140430,0051B,92826C300,VISA INC,
179534,3,20140531,0051B,92826C300,VISA INC,
179534,3,20140630,0051B,92826C300,VISA INC,
179534,3,20140731,0051B,92826C300,VISA INC,
179534,3,20140831,0051B,92826C300,VISA INC,
179534,3,20140930,0051B,92826C300,VISA INC,
179534,3,20141031,0051B,92826C300,VISA INC,
179534,3,20141130,0051B,92826C300,VISA INC,
179534,3,20141231,0051B,92826C300,VISA INC,
179534,3,20150131,0051B,92826C300,VISA INC,
179534,3,20150228,0051B,92826C300,VISA INC,
179534,3,20150331,0051B,92826C300,VISA INC,
179534,3,20150430,0051B,92826C300,VISA INC,
179534,3,20150531,0051B,92826C300,VISA INC,
179534,3,20150630,0051B,92826C300,VISA INC,
179534,3,20150731,0051B,92826C300,VISA INC,
179534,3,20150831,0051B,92826C300,VISA INC,
179534,3,20150930,0051B,92826C300,VISA INC,
179534,3,20151031,0051B,92826C300,VISA INC,
179534,3,20151130,0051B,92826C300,VISA INC,
179534,3,20151231,0051B,92826C300,VISA INC,
179534,3,20160131,0051B,92826C300,VISA INC,
179534,3,20160229,0051B,92826C300,VISA INC,
179534,3,20160331,0051B,92826C300,VISA INC,
179534,3,20160430,0051B,92826C300,VISA INC,
179534,3,20160531,0051B,92826C300,VISA INC,
179534,3,20160630,0051B,92826C300,VISA INC,
179534,3,20160731,0051B,92826C300,VISA INC,
179534,3,20160831,0051B,92826C300,VISA INC,
179534,3,20160930,0051B,92826C300,VISA INC,
179534,3,20161031,0051B,92826C300,VISA INC,
179534,3,20161130,0051B,92826C300,VISA INC,
179534,3,20161231,0051B,92826C300,VISA INC,
179534,3,20170131,0051B,92826C300,VISA INC,
179534,3,20170228,0051B,92826C300,VISA INC,
179534,3,20170331,0051B,92826C300,VISA INC,
179534,3,20170430,0051B,92826C300,VISA INC,
179534,3,20170531,0051B,92826C300,VISA INC,
179534,3,20170630,0051B,92826C300,VISA INC,
179534,3,20170731,0051B,92826C300,VISA INC,
179534,3,20170831,0051B,92826C300,VISA INC,
179534,3,20170930,0051B,92826C300,VISA INC,
179534,3,20171031,0051B,92826C300,VISA INC,
179534,3,20171130,0051B,92826C300,VISA INC,
179534,3,20171231,0051B,92826C300,VISA INC,
179534,3,20180131,0051B,92826C300,VISA INC,
179534,3,20180228,0051B,92826C300,VISA INC,
179534,3,20180331,0051B,92826C300,VISA INC,
179534,3,20180430,0051B,92826C300,VISA INC,
179534,3,20180531,0051B,92826C300,VISA INC,
179534,3,20180630,0051B,92826C300,VISA INC,
179534,3,20180731,0051B,92826C300,VISA INC,
179534,3,20180831,0051B,92826C300,VISA INC,
179534,3,20180930,0051B,92826C300,VISA INC,
179534,3,20181031,0051B,92826C300,VISA INC,
179534,3,20181130,0051B,92826C300,VISA INC,
179534,3,20181231,0051B,92826C300,VISA INC,
179534,3,20190131,0051B,92826C300,VISA INC,
179534,3,20190228,0051B,92826C300,VISA INC,
179534,3,20190331,0051B,92826C300,VISA INC,
180711,1,20100131,AVGO,11135F101,BROADCOM INC,-4.9754
180711,1,20100228,AVGO,11135F101,BROADCOM INC,4.4304
180711,1,20100331,AVGO,11135F101,BROADCOM INC,13.292
180711,1,20100430,AVGO,11135F101,BROADCOM INC,-0.2553
180711,1,20100531,AVGO,11135F101,BROADCOM INC,0.6826
180711,1,20100630,AVGO,11135F101,BROADCOM INC,1.9855
180711,1,20100731,AVGO,11135F101,BROADCOM INC,3.3238
180711,1,20100831,AVGO,11135F101,BROADCOM INC,-7.3989
180711,1,20100930,AVGO,11135F101,BROADCOM INC,11.7122
180711,1,20101031,AVGO,11135F101,BROADCOM INC,9.6402
180711,1,20101130,AVGO,11135F101,BROADCOM INC,5.7942
180711,1,20101231,AVGO,11135F101,BROADCOM INC,9.0866
180711,1,20110131,AVGO,11135F101,BROADCOM INC,1.0471
180711,1,20110228,AVGO,11135F101,BROADCOM INC,18.3908
180711,1,20110331,AVGO,11135F101,BROADCOM INC,-8.2671
180711,1,20110430,AVGO,11135F101,BROADCOM INC,7.5884
180711,1,20110531,AVGO,11135F101,BROADCOM INC,0.9863
180711,1,20110630,AVGO,11135F101,BROADCOM INC,12.7257
180711,1,20110731,AVGO,11135F101,BROADCOM INC,-11.5
180711,1,20110831,AVGO,11135F101,BROADCOM INC,-1.5462
180711,1,20110930,AVGO,11135F101,BROADCOM INC,-0.6947
180711,1,20111031,AVGO,11135F101,BROADCOM INC,3.0516
180711,1,20111130,AVGO,11135F101,BROADCOM INC,-11.4007
180711,1,20111231,AVGO,11135F101,BROADCOM INC,-3.1417
180711,1,20120131,AVGO,11135F101,BROADCOM INC,17.6022
180711,1,20120229,AVGO,11135F101,BROADCOM INC,10.8132
180711,1,20120331,AVGO,11135F101,BROADCOM INC,3.9617
180711,1,20120430,AVGO,11135F101,BROADCOM INC,-11.5217
180711,1,20120531,AVGO,11135F101,BROADCOM INC,-4.0023
180711,1,20120630,AVGO,11135F101,BROADCOM INC,8.9124
180711,1,20120731,AVGO,11135F101,BROADCOM INC,2.7855
180711,1,20120831,AVGO,11135F101,BROADCOM INC,-0.8943
180711,1,20120930,AVGO,11135F101,BROADCOM INC,-4.2248
180711,1,20121031,AVGO,11135F101,BROADCOM INC,-5.2632
180711,1,20121130,AVGO,11135F101,BROADCOM INC,6.267
180711,1,20121231,AVGO,11135F101,BROADCOM INC,-9.3425
180711,1,20130131,AVGO,11135F101,BROADCOM INC,13.0145
180711,1,20130228,AVGO,11135F101,BROADCOM INC,-4.3332
180711,1,20130331,AVGO,11135F101,BROADCOM INC,5.4646
180711,1,20130430,AVGO,11135F101,BROADCOM INC,-10.9749
180711,1,20130531,AVGO,11135F101,BROADCOM INC,18.0538
180711,1,20130630,AVGO,11135F101,BROADCOM INC,-0.3711
180711,1,20130731,AVGO,11135F101,BROADCOM INC,-1.8727
180711,1,20130831,AVGO,11135F101,BROADCOM INC,4.9891
180711,1,20130930,AVGO,11135F101,BROADCOM INC,12.4643
180711,1,20131031,AVGO,11135F101,BROADCOM INC,5.455
180711,1,20131130,AVGO,11135F101,BROADCOM INC,-1.5408
180711,1,20131231,AVGO,11135F101,BROADCOM INC,18.7771
180711,1,20140131,AVGO,11135F101,BROADCOM INC,3.3255
180711,1,20140228,AVGO,11135F101,BROADCOM INC,12.9261
180711,1,20140331,AVGO,11135F101,BROADCOM INC,4.8298
180711,1,20140430,AVGO,11135F101,BROADCOM INC,-1.4128
180711,1,20140531,AVGO,11135F101,BROADCOM INC,11.2913
180711,1,20140630,AVGO,11135F101,BROADCOM INC,2.3914
180711,1,20140731,AVGO,11135F101,BROADCOM INC,-3.7325
180711,1,20140831,AVGO,11135F101,BROADCOM INC,18.3194
180711,1,20140930,AVGO,11135F101,BROADCOM INC,6.3711
180711,1,20141031,AVGO,11135F101,BROADCOM INC,-0.8621
180711,1,20141130,AVGO,11135F101,BROADCOM INC,8.2899
180711,1,20141231,AVGO,11135F101,BROADCOM INC,8.0728
180711,1,20150131,AVGO,11135F101,BROADCOM INC,2.2766
180711,1,20150228,AVGO,11135F101,BROADCOM INC,24.0474
180711,1,20150331,AVGO,11135F101,BROADCOM INC,-0.2037
180711,1,20150430,AVGO,11135F101,BROADCOM INC,-7.954
180711,1,20150531,AVGO,11135F101,BROADCOM INC,26.6855
180711,1,20150630,AVGO,11135F101,BROADCOM INC,-9.9548
180711,1,20150731,AVGO,11135F101,BROADCOM INC,-5.8602
180711,1,20150831,AVGO,11135F101,BROADCOM INC,0.6633
180711,1,20150930,AVGO,11135F101,BROADCOM INC,-0.4287
180711,1,20151031,AVGO,11135F101,BROADCOM INC,-1.5039
180711,1,20151130,AVGO,11135F101,BROADCOM INC,5.9449
180711,1,20151231,AVGO,11135F101,BROADCOM INC,11.606
180711,1,20160131,AVGO,11135F101,BROADCOM INC,-7.8815
180711,1,20160229,AVGO,11135F101,BROADCOM INC,0.1945
180711,1,20160331,AVGO,11135F101,BROADCOM INC,15.6901
180711,1,20160430,AVGO,11135F101,BROADCOM INC,-5.6634
180711,1,20160531,AVGO,11135F101,BROADCOM INC,5.9074
180711,1,20160630,AVGO,11135F101,BROADCOM INC,0.9977
180711,1,20160731,AVGO,11135F101,BROADCOM INC,4.2342
180711,1,20160831,AVGO,11135F101,BROADCOM INC,8.9147
180711,1,20160930,AVGO,11135F101,BROADCOM INC,-1.9216
180711,1,20161031,AVGO,11135F101,BROADCOM INC,-1.2984
180711,1,20161130,AVGO,11135F101,BROADCOM INC,0.1233
180711,1,20161231,AVGO,11135F101,BROADCOM INC,4.2818
180711,1,20170131,AVGO,11135F101,BROADCOM INC,12.8585
180711,1,20170228,AVGO,11135F101,BROADCOM INC,5.7293
180711,1,20170331,AVGO,11135F101,BROADCOM INC,4.2905
180711,1,20170430,AVGO,11135F101,BROADCOM INC,0.8449
180711,1,20170531,AVGO,11135F101,BROADCOM INC,8.4552
180711,1,20170630,AVGO,11135F101,BROADCOM INC,-2.2591
180711,1,20170731,AVGO,11135F101,BROADCOM INC,5.8399
180711,1,20170831,AVGO,11135F101,BROADCOM INC,2.1933
180711,1,20170930,AVGO,11135F101,BROADCOM INC,-3.376
180711,1,20171031,AVGO,11135F101,BROADCOM INC,8.8109
180711,1,20171130,AVGO,11135F101,BROADCOM INC,5.3162
180711,1,20171231,AVGO,11135F101,BROADCOM INC,-6.9403
180711,1,20180131,AVGO,11135F101,BROADCOM INC,-3.4527
180711,1,20180228,AVGO,11135F101,BROADCOM INC,-0.633
180711,1,20180331,AVGO,11135F101,BROADCOM INC,-3.6761
180711,1,20180430,AVGO,11135F101,BROADCOM INC,-2.6438
180711,1,20180531,AVGO,11135F101,BROADCOM INC,9.8727
180711,1,20180630,AVGO,11135F101,BROADCOM INC,-3.0468
180711,1,20180731,AVGO,11135F101,BROADCOM INC,-8.6012
180711,1,20180831,AVGO,11135F101,BROADCOM INC,-1.2355
180711,1,20180930,AVGO,11135F101,BROADCOM INC,13.4456
180711,1,20181031,AVGO,11135F101,BROADCOM INC,-9.4192
180711,1,20181130,AVGO,11135F101,BROADCOM INC,6.2285
180711,1,20181231,AVGO,11135F101,BROADCOM INC,8.2221
180711,1,20190131,AVGO,11135F101,BROADCOM INC,5.4939
180711,1,20190228,AVGO,11135F101,BROADCOM INC,2.6505
180711,1,20190331,AVGO,11135F101,BROADCOM INC,10.1685
180711,1,20190430,AVGO,11135F101,BROADCOM INC,5.8827
180711,1,20190531,AVGO,11135F101,BROADCOM INC,-20.9673
180711,1,20190630,AVGO,11135F101,BROADCOM INC,15.4467
180711,1,20190731,AVGO,11135F101,BROADCOM INC,0.7399
180711,1,20190831,AVGO,11135F101,BROADCOM INC,-2.5346
180711,1,20190930,AVGO,11135F101,BROADCOM INC,-1.3869
180711,1,20191031,AVGO,11135F101,BROADCOM INC,6.0782
180711,1,20191130,AVGO,11135F101,BROADCOM INC,7.9768
180711,1,20191231,AVGO,11135F101,BROADCOM INC,0.9677
180711,1,20200131,AVGO,11135F101,BROADCOM INC,-3.4365
180711,1,20200229,AVGO,11135F101,BROADCOM INC,-10.6633
180711,1,20200331,AVGO,11135F101,BROADCOM INC,-11.837
180711,1,20200430,AVGO,11135F101,BROADCOM INC,14.5593
180711,1,20200531,AVGO,11135F101,BROADCOM INC,7.2344
180711,1,20200630,AVGO,11135F101,BROADCOM INC,9.4723
180711,1,20200731,AVGO,11135F101,BROADCOM INC,0.3612
180711,1,20200831,AVGO,11135F101,BROADCOM INC,9.5975
180711,1,20200930,AVGO,11135F101,BROADCOM INC,5.8822
180711,1,20201031,AVGO,11135F101,BROADCOM INC,-4.0322
183377,1,20100131,FTNT,3.50E+113,FORTINET INC,-1.9351
183377,1,20100228,FTNT,3.50E+113,FORTINET INC,-0.2902
183377,1,20100331,FTNT,3.50E+113,FORTINET INC,2.3283
183377,1,20100430,FTNT,3.50E+113,FORTINET INC,1.1377
183377,1,20100531,FTNT,3.50E+113,FORTINET INC,-8.2115
183377,1,20100630,FTNT,3.50E+113,FORTINET INC,0.7353
183377,1,20100731,FTNT,3.50E+113,FORTINET INC,9.5499
183377,1,20100831,FTNT,3.50E+113,FORTINET INC,13.1594
183377,1,20100930,FTNT,3.50E+113,FORTINET INC,22.6693
183377,1,20101031,FTNT,3.50E+113,FORTINET INC,20
183377,1,20101130,FTNT,3.50E+113,FORTINET INC,6.2333
183377,1,20101231,FTNT,3.50E+113,FORTINET INC,1.5061
183377,1,20110131,FTNT,3.50E+113,FORTINET INC,18.8563
183377,1,20110228,FTNT,3.50E+113,FORTINET INC,6.2159
183377,1,20110331,FTNT,3.50E+113,FORTINET INC,8.1048
